DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd15,7238.345508786763,9235.540512769743,7708.154582543148,9016.266161248988,3351.797074312455
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd16,7416.155495922857,8401.88575456507,7708.154582543148,9016.266161248988,3361.44985010876
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd17,7903.754151087941,9362.567687922015,7708.154582543148,9016.266161248988,3350.924741406677
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd18,7773.768867660185,9285.28462086935,7708.154582543148,9016.266161248988,3338.6783843639623
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd19,7559.517668236799,9323.366339543798,7708.154582543148,9016.266161248988,3353.8868995941066
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd20,8060.973135243339,9118.005480110083,7708.154582543148,9016.266161248988,3378.250707037429
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd21,7188.658619765242,8592.833162958957,7708.154582543148,9016.266161248988,3336.752247232454
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd22,7130.393181500818,8453.457072640746,7708.154582543148,9016.266161248988,3353.855551208596
1p2,,,,RootMyb1_[kN-m],,,0.0,21.0,sd23,8349.448739884354,10343.93714283228,7708.154582543148,9016.266161248988,3364.4725646709153
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd0,8237.77368393748,8643.213899673117,7929.550671586752,9139.534726184977,3374.346679177871
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd1,7785.919652057404,9086.672308777534,7929.550671586752,9139.534726184977,3342.3429487434446
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd2,7938.117366584163,9796.38396500983,7929.550671586752,9139.534726184977,3348.963034620691
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd3,8148.401686830482,9344.913500460247,7929.550671586752,9139.534726184977,3367.940438590777
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd4,7515.856841473597,8597.134723322395,7929.550671586752,9139.534726184977,3375.0886805699747
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd5,7688.2862411052,9249.178333477921,7929.550671586752,9139.534726184977,3334.8482624514622
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd6,7755.6613637848595,8947.759915596263,7929.550671586752,9139.534726184977,3362.868987400414
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd7,8015.20047668083,9133.982286444381,7929.550671586752,9139.534726184977,3360.515014194469
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd8,7410.530758236466,8330.885522884395,7929.550671586752,9139.534726184977,3332.8682923861425
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd9,7226.547328915938,8379.694957031003,7929.550671586752,9139.534726184977,3369.7251295002
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd10,7578.55214456554,8341.856809857352,7929.550671586752,9139.534726184977,3333.803960963871
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd11,7594.018629889939,8711.36027459446,7929.550671586752,9139.534726184977,3343.0544553972627
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd12,8203.653330612278,9930.772555376392,7929.550671586752,9139.534726184977,3320.920800844243
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd13,8369.568119384396,10080.863125352977,7929.550671586752,9139.534726184977,3357.047853222983
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd14,7616.902369127458,9279.115800749558,7929.550671586752,9139.534726184977,3338.7075670761874
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd15,7466.895915066697,9315.722930449505,7929.550671586752,9139.534726184977,3350.240881349132
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd16,7531.067931022023,8144.190591225653,7929.550671586752,9139.534726184977,3361.3053063932366
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd17,8302.721514855813,9476.227597468045,7929.550671586752,9139.534726184977,3350.4805257398643
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd18,8082.916087497452,9762.145238489164,7929.550671586752,9139.534726184977,3335.497944403736
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd19,7805.134633422304,9481.09354523569,7929.550671586752,9139.534726184977,3353.6881919929037
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd20,8368.419652478571,9245.707636667026,7929.550671586752,9139.534726184977,3380.168862328141
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd21,7509.07102428966,9057.738471450553,7929.550671586752,9139.534726184977,3335.405309301922
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd22,7345.469897135282,8131.76755179569,7929.550671586752,9139.534726184977,3353.555153967563
1p2,,,,RootMyb1_[kN-m],,,0.0,22.0,sd23,8729.374896463018,10880.451887050245,7929.550671586752,9139.534726184977,3364.91918514433
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd0,8537.8112931388,9335.665266758679,8147.662493204964,9196.409091318923,3375.1646654698575
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd1,8044.0532815661345,9341.897850000705,8147.662493204964,9196.409091318923,3343.8264900663903
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd2,8191.088381701404,10074.638664258571,8147.662493204964,9196.409091318923,3349.164751930389
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd3,8355.134864611104,9638.66960908553,8147.662493204964,9196.409091318923,3370.2544003089715
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd4,7750.17272973221,8974.02640118007,8147.662493204964,9196.409091318923,3375.9138643714396
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd5,7918.2493940358445,9593.160865284995,8147.662493204964,9196.409091318923,3339.5839261739993
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd6,8033.2807296418,9081.493547138833,8147.662493204964,9196.409091318923,3362.1911986362256
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd7,8313.496164820588,9525.749833137519,8147.662493204964,9196.409091318923,3362.0375198255447
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd8,7406.620795108154,7910.340441270585,8147.662493204964,9196.409091318923,3335.0101040161817
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd9,7420.594571016451,8282.572410547242,8147.662493204964,9196.409091318923,3370.381791039424
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd10,7877.615956064407,8467.378924346402,8147.662493204964,9196.409091318923,3337.50592746935
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd11,7830.198471560174,8739.167490222178,8147.662493204964,9196.409091318923,3347.3518490674687
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd12,8421.811265595305,9969.21581681785,8147.662493204964,9196.409091318923,3319.069519262739
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd13,8538.875256144518,9148.217177904839,8147.662493204964,9196.409091318923,3359.564978584207
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd14,7805.208368759146,9404.694319414137,8147.662493204964,9196.409091318923,3339.035065271805
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd15,7590.859449334913,9261.188139325217,8147.662493204964,9196.409091318923,3351.2728914056474
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd16,7745.629669872131,8150.14606374904,8147.662493204964,9196.409091318923,3361.7732451842066
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd17,8492.533335687269,9703.833659242433,8147.662493204964,9196.409091318923,3351.2792537251817
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd18,8085.030600957339,9176.925488572779,8147.662493204964,9196.409091318923,3335.1965609291865
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd19,8131.590697437969,9779.240144486554,8147.662493204964,9196.409091318923,3354.1413891859465
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd20,8503.578255275292,9467.023465669277,8147.662493204964,9196.409091318923,3384.943588819469
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd21,7487.683894558783,8606.967860284118,8147.662493204964,9196.409091318923,3335.738129536995
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd22,7527.593996165479,7805.698916299459,8147.662493204964,9196.409091318923,3355.3705197054564
1p2,,,,RootMyb1_[kN-m],,,0.0,23.0,sd23,9092.755579795692,11275.905836657163,8147.662493204964,9196.409091318923,3366.8573358488234
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd0,8686.97507956223,8891.298094114023,8348.503779555764,9278.123748458345,3377.531306472474
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd1,8381.494887949753,9593.32487169432,8348.503779555764,9278.123748458345,3347.0381322465178
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd2,8458.786164352405,10008.154261405116,8348.503779555764,9278.123748458345,3351.3792795953227
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd3,8616.11096242496,9771.816480747497,8348.503779555764,9278.123748458345,3373.387213169217
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd4,7843.773792759379,8768.256404575028,8348.503779555764,9278.123748458345,3377.9670823523165
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd5,8090.581296659726,9587.334564970166,8348.503779555764,9278.123748458345,3346.120816610776
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd6,8047.847823079397,9140.447760509456,8348.503779555764,9278.123748458345,3364.8138081294474
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd7,8508.215511319208,9802.705992431587,8348.503779555764,9278.123748458345,3365.126218482874
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd8,7587.072061684911,7859.291748432512,8348.503779555764,9278.123748458345,3338.6221049586024
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd9,7624.1649475573295,8395.37895354231,8348.503779555764,9278.123748458345,3373.156944262296
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd10,7840.00270207802,7710.737683605953,8348.503779555764,9278.123748458345,3342.21973854385
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd11,8029.837685408069,9076.760323054197,8348.503779555764,9278.123748458345,3350.4593800598973
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd12,8764.385960566275,10241.923703473723,8348.503779555764,9278.123748458345,3319.189527657713
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd13,8766.772159334672,9420.23475201926,8348.503779555764,9278.123748458345,3362.80594628096
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd14,8138.995260285984,9394.423220351604,8348.503779555764,9278.123748458345,3342.078540305679
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd15,7625.649270695084,8998.306484673172,8348.503779555764,9278.123748458345,3353.6693968811414
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd16,8054.10125820093,8309.122033354588,8348.503779555764,9278.123748458345,3364.115876909935
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd17,8818.3339994175,10007.852120008272,8348.503779555764,9278.123748458345,3354.2424797666667
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd18,8365.41399398849,10029.258984386255,8348.503779555764,9278.123748458345,3338.866336304379
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd19,8271.236491011825,9824.633581401587,8348.503779555764,9278.123748458345,3356.3556422357256
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd20,8718.943796419098,9550.715050995712,8348.503779555764,9278.123748458345,3390.149372166984
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd21,7698.727132690226,8832.815596138582,8348.503779555764,9278.123748458345,3337.8138515654146
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd22,7650.190537752738,8037.891479657951,8348.503779555764,9278.123748458345,3358.16764158703
1p2,,,,RootMyb1_[kN-m],,,0.0,24.0,sd23,9182.854088562002,11422.2858174574,8348.503779555764,9278.123748458345,3370.090045930665
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd0,8984.546769527351,9382.867082759833,8555.777621613546,9321.582297421817,3380.296189543998
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd1,8481.700151528294,9657.13205232733,8555.777621613546,9321.582297421817,3350.621842707443
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd2,8648.339967216798,10211.918708414385,8555.777621613546,9321.582297421817,3354.2797794571693
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd3,8748.692263587103,9220.766745168816,8555.777621613546,9321.582297421817,3376.6824023518016
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd4,7896.492831989367,8377.320083653749,8555.777621613546,9321.582297421817,3379.9548227783707
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd5,8292.674349872947,9426.271043400133,8555.777621613546,9321.582297421817,3353.5465432419714
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd6,8458.472909393986,9027.610742852467,8555.777621613546,9321.582297421817,3370.04773801461
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd7,8551.541597564945,9469.36723525455,8555.777621613546,9321.582297421817,3368.75837667657
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd8,7634.292294639177,8015.274262640055,8555.777621613546,9321.582297421817,3341.6956464837945
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd9,7884.739310575417,8487.17437132903,8555.777621613546,9321.582297421817,3376.2926493755485
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd10,7904.539136566453,7622.3401155503725,8555.777621613546,9321.582297421817,3348.103120863927
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd11,8420.277056579149,9593.092173012283,8555.777621613546,9321.582297421817,3354.119756729859
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd12,8960.0925610825,10224.18559465438,8555.777621613546,9321.582297421817,3321.5501277361823
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd13,9065.683895844748,9980.099004068932,8555.777621613546,9321.582297421817,3366.991546139604
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd14,8405.851528805886,9844.134090081929,8555.777621613546,9321.582297421817,3345.6224489480064
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd15,7872.233297322637,9125.945779790412,8555.777621613546,9321.582297421817,3356.3279775004808
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd16,8254.080684567494,8087.9397140211095,8555.777621613546,9321.582297421817,3369.4883629457267
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd17,9190.21072865551,10392.63915277071,8555.777621613546,9321.582297421817,3358.6126730945407
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd18,8309.528415732613,8733.17313984628,8555.777621613546,9321.582297421817,3345.866042383753
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd19,8477.986153096183,10135.578663309292,8555.777621613546,9321.582297421817,3359.2696744992777
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd20,8712.000177655784,9631.770956112272,8555.777621613546,9321.582297421817,3394.779539509975
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd21,8022.494988711885,8953.683693403329,8555.777621613546,9321.582297421817,3340.56821482337
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd22,7911.575806802828,8393.240072966059,8555.777621613546,9321.582297421817,3360.526968926477
1p2,,,,RootMyb1_[kN-m],,,0.0,25.0,sd23,9458.756337659352,11724.4506607359,8555.777621613546,9321.582297421817,3373.2629774257534
1p2,,,,TwrBsMyt_[kN-m],,323946.65360518306,,,,,,,,
1p2,,,,TwrBsMyt_[kN-m],21527.03242187089,,0.0,,,,,,,
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd0,6874.8309662302745,23475.53675569137,8325.23982265161,27260.672599871123,266.4988090204271
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd1,8120.292868685952,24848.47570767079,8325.23982265161,27260.672599871123,276.4083791145603
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd2,7454.627563089677,22506.20070171147,8325.23982265161,27260.672599871123,244.48940208714222
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd3,7536.0257312579015,26221.79308901655,8325.23982265161,27260.672599871123,280.84974908623684
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd4,9458.062713180845,37000.47599784359,8325.23982265161,27260.672599871123,288.53299287690237
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd5,8998.67308085069,28133.106224914565,8325.23982265161,27260.672599871123,258.445229801723
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd6,7799.136771160287,25152.444406546925,8325.23982265161,27260.672599871123,225.77195790257542
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd7,8225.5117147996,28434.861369697395,8325.23982265161,27260.672599871123,257.2418216823175
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd8,8998.607074009236,29460.04694488236,8325.23982265161,27260.672599871123,272.6751709484357
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd9,6766.668305181887,30190.95537908752,8325.23982265161,27260.672599871123,280.7153031284673
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd10,7596.431950097945,27789.756263553973,8325.23982265161,27260.672599871123,244.58128566554814
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd11,7331.2515962795105,23410.57333009238,8325.23982265161,27260.672599871123,261.0279734809262
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd12,7817.999755123497,22905.216682292084,8325.23982265161,27260.672599871123,242.7776435108494
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd13,8369.092552966755,21091.551146559425,8325.23982265161,27260.672599871123,229.34561314798069
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd14,7803.068497213883,23279.095266118875,8325.23982265161,27260.672599871123,249.0692841661323
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd15,7168.283226907088,23666.512487765856,8325.23982265161,27260.672599871123,272.6300057714443
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd16,10188.102960258047,41906.21930064966,8325.23982265161,27260.672599871123,269.69169759985806
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd17,8931.716896004078,27112.130319283442,8325.23982265161,27260.672599871123,243.11294951769023
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd18,8363.930340802588,23456.796593445117,8325.23982265161,27260.672599871123,256.8998620256325
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd19,7890.470121028668,33522.70593182642,8325.23982265161,27260.672599871123,282.7303137128249
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd20,8628.138789111012,26909.137582937976,8325.23982265161,27260.672599871123,267.1681068047183
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd21,8912.090330956562,27899.160044724216,8325.23982265161,27260.672599871123,259.19155748395696
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd22,9419.755152639716,32606.849552533466,8325.23982265161,27260.672599871123,282.46181689807946
1p2,,,,TwrBsMyt_[kN-m],,,0.0,4.0,sd23,7985.440096258355,23276.54131806155,8325.23982265161,27260.672599871123,237.988609760887
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd0,9906.157742042336,39470.75599567746,13615.60346216299,46905.81449992111,510.8394748886909
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd1,11765.347795888467,42101.241614397186,13615.60346216299,46905.81449992111,525.1346507077072
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd2,10585.636308470503,38090.550455278375,13615.60346216299,46905.81449992111,469.82336888787205
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd3,11634.536355347918,44602.69580364745,13615.60346216299,46905.81449992111,526.2798223101331
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd4,18839.72020389253,64251.26089023128,13615.60346216299,46905.81449992111,535.6445336071358
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd5,17134.939867549547,57727.01588548883,13615.60346216299,46905.81449992111,500.9464248536388
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd6,10761.534805332154,41407.52123051717,13615.60346216299,46905.81449992111,435.00025164274405
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd7,13715.772884020256,45658.44402086316,13615.60346216299,46905.81449992111,492.41263194521423
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd8,16837.322742927532,57167.00935781658,13615.60346216299,46905.81449992111,516.0073185335128
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd9,13111.321973526741,46004.999250750225,13615.60346216299,46905.81449992111,523.8369702943822
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd10,15426.155122170929,55853.45161987985,13615.60346216299,46905.81449992111,466.2955353782995
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd11,11230.051184887512,41779.8465023985,13615.60346216299,46905.81449992111,498.8287123008912
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd12,14021.694937559696,47047.70703394406,13615.60346216299,46905.81449992111,466.4511545256447
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd13,10971.805770099327,37949.32863676078,13615.60346216299,46905.81449992111,448.40113808432864
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd14,11161.912497318333,40183.91470347974,13615.60346216299,46905.81449992111,477.1746412543605
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd15,11445.450638307535,42727.62165903814,13615.60346216299,46905.81449992111,511.845054258937
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd16,13832.867710715454,55579.41751307891,13615.60346216299,46905.81449992111,509.98266628848637
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd17,14393.955561423349,49865.4867748062,13615.60346216299,46905.81449992111,468.9658439743939
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd18,10804.872284295137,35986.41910458193,13615.60346216299,46905.81449992111,490.03192953782263
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd19,14393.445705355556,58960.25257458523,13615.60346216299,46905.81449992111,528.9185499049239
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd20,13092.37619328478,44539.28598472909,13615.60346216299,46905.81449992111,507.62010147091604
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd21,11511.89063572949,43462.1602231211,13615.60346216299,46905.81449992111,491.75046580725405
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd22,13854.273650981155,56932.07683853103,13615.60346216299,46905.81449992111,528.0615197238357
1p2,,,,TwrBsMyt_[kN-m],,,0.0,5.0,sd23,11247.735092567047,38391.084324504336,13615.60346216299,46905.81449992111,458.6031932858675
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd0,19415.56576549629,56018.04729376401,20119.832576555764,64618.58665492694,869.2578251662139
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd1,23671.018445992548,67513.80902991758,20119.832576555764,64618.58665492694,885.775872422073
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd2,19506.63183026789,58923.9879165102,20119.832576555764,64618.58665492694,812.9401473919216
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd3,21698.027296853008,64013.14594646655,20119.832576555764,64618.58665492694,888.3260339735951
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd4,16777.18414138061,69804.69226843475,20119.832576555764,64618.58665492694,898.8772069661497
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd5,20622.472187833628,65112.63269647968,20119.832576555764,64618.58665492694,857.583737742754
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd6,17190.04127449289,61835.93141706758,20119.832576555764,64618.58665492694,754.715482926447
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd7,22445.179117537336,61034.77744978734,20119.832576555764,64618.58665492694,847.191563780854
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd8,20189.09322115312,68781.25425147006,20119.832576555764,64618.58665492694,870.0832892930425
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd9,16305.034898191916,62988.84139135381,20119.832576555764,64618.58665492694,880.3605164717148
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd10,17867.225392915527,65446.425097474115,20119.832576555764,64618.58665492694,797.4241287411407
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd11,18962.023366454967,63513.707919778906,20119.832576555764,64618.58665492694,850.0834767426502
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd12,21842.972102817814,73754.54369046334,20119.832576555764,64618.58665492694,806.0147728381927
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd13,20047.76148594436,60905.335642060825,20119.832576555764,64618.58665492694,780.3884120294894
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd14,18500.05131910632,60609.441612563365,20119.832576555764,64618.58665492694,816.9926784118888
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd15,19141.733641147694,68899.90810094404,20119.832576555764,64618.58665492694,863.879151090463
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd16,17756.890519326902,66990.94327185671,20119.832576555764,64618.58665492694,863.2564002881516
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd17,24216.841012653393,73067.29305176983,20119.832576555764,64618.58665492694,807.9068811289396
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd18,19986.356055595155,61882.26740934481,20119.832576555764,64618.58665492694,838.2869183887367
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd19,18880.12447526951,66140.46841203632,20119.832576555764,64618.58665492694,889.8934891004508
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd20,23061.520271441954,68454.22713194203,20119.832576555764,64618.58665492694,870.0832967670065
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd21,18850.758981280753,62023.56459695004,20119.832576555764,64618.58665492694,835.9830107441625
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd22,15983.699449726093,63995.316023879524,20119.832576555764,64618.58665492694,888.1815542006686
1p2,,,,TwrBsMyt_[kN-m],,,0.0,6.0,sd23,21046.41263660543,59135.51809593103,20119.832576555764,64618.58665492694,794.4184615889775
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd0,23325.734639115082,80473.9285391148,23862.22728194417,73093.61999591149,1372.138696182989
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd1,25199.787133281392,75779.74194311589,23862.22728194417,73093.61999591149,1380.1786808068323
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd2,23697.988400232105,72137.60454834678,23862.22728194417,73093.61999591149,1285.8585287057508
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd3,21599.20324436214,68151.57076456894,23862.22728194417,73093.61999591149,1386.3934250308992
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd4,17396.24860752419,74759.13183141609,23862.22728194417,73093.61999591149,1393.9368186178338
1p2,,,,TwrBsMyt_[kN-m],,,0.0,7.0,sd5,26961.860332796165,71756.8066876219,23862.22728194417,73093.61999591149,1349.49133881659
