DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd4,4337.416212761763,3522.838821251053,4331.029562486754,3603.398286267167,532.5369539719494
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd5,4354.332504232978,3427.1084354315794,4331.029562486754,3603.398286267167,493.60383472798026
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd6,4301.5935443503195,3405.378085891173,4331.029562486754,3603.398286267167,430.47474197780093
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd7,4344.417630895171,3301.6488943217573,4331.029562486754,3603.398286267167,488.15043162219445
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd8,4349.593012987814,3428.6336094462663,4331.029562486754,3603.398286267167,510.7106210762186
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd9,4326.720598282589,3438.858665859785,4331.029562486754,3603.398286267167,519.7166252399426
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd10,4299.508352783528,3427.7670489668603,4331.029562486754,3603.398286267167,463.543429811441
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd11,4327.015017479494,3335.639422357125,4331.029562486754,3603.398286267167,492.1994873648456
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd12,4299.529787947364,3239.5255308748087,4331.029562486754,3603.398286267167,458.0713011557228
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd13,4314.892035502248,3250.6735804044592,4331.029562486754,3603.398286267167,441.8056432156741
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd14,4328.482065743872,3322.5821127213635,4331.029562486754,3603.398286267167,473.70297029459005
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd15,4327.871662652252,3274.9303532876506,4331.029562486754,3603.398286267167,507.31490510415847
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd16,4347.741042145115,3530.413653596839,4331.029562486754,3603.398286267167,504.1604327762954
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd17,4324.724632044758,3290.365843340273,4331.029562486754,3603.398286267167,465.54367957692716
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd18,4331.775258768805,3332.014643356181,4331.029562486754,3603.398286267167,486.66214033918874
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd19,4337.591388486521,3493.4677571147,4331.029562486754,3603.398286267167,522.5377064973702
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd20,4332.747001825861,3438.0104758774633,4331.029562486754,3603.398286267167,502.22953481591696
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd21,4331.683475555213,3382.606942021244,4331.029562486754,3603.398286267167,487.1870119330429
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd22,4359.957434758617,3603.398286267167,4331.029562486754,3603.398286267167,523.7305408132406
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd23,4333.133816417202,3314.3681318652284,4331.029562486754,3603.398286267167,453.5129784136523
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd0,4504.219009025696,3562.0986376630935,4477.373286089483,3841.2457035781126,861.1600312110398
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd1,4512.636478531964,3745.3310009770153,4477.373286089483,3841.2457035781126,879.9909571174334
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd2,4452.182869431484,3527.642478234908,4477.373286089483,3841.2457035781126,804.3372812256167
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd3,4475.166570773336,3490.376979068919,4477.373286089483,3841.2457035781126,880.9662913855068
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd4,4469.182054635553,3657.50809352178,4477.373286089483,3841.2457035781126,893.7812121006882
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd5,4496.725257635697,3565.6148104562662,4477.373286089483,3841.2457035781126,850.448238646132
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd6,4437.203999568002,3684.447410387089,4477.373286089483,3841.2457035781126,745.0775304795477
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd7,4507.664194954375,3680.048749026956,4477.373286089483,3841.2457035781126,840.219032708347
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd8,4470.582643229646,3690.478441800396,4477.373286089483,3841.2457035781126,864.7792325460149
