DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMyb1_[kN-m],,,,0.0,21.0,sd20,9563.14564032457,12433.842678277604,8930.048998313281,12493.267582811179,4990.876622987237
1p2,,,,RootMyb1_[kN-m],,,,0.0,21.0,sd21,8664.52698653607,10560.006319536156,8930.048998313281,12493.267582811179,4989.985712605582
1p2,,,,RootMyb1_[kN-m],,,,0.0,21.0,sd22,8574.352406653896,11198.885729159701,8930.048998313281,12493.267582811179,4969.740858164098
1p2,,,,RootMyb1_[kN-m],,,,0.0,21.0,sd23,9301.934563158182,10861.598986088631,8930.048998313281,12493.267582811179,4990.8066512650685
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd0,9120.06415209026,12605.361854735243,9173.247189972342,12660.700137982907,4981.272533067337
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd1,8859.26807765111,11337.95398284982,9173.247189972342,12660.700137982907,4987.3539507291525
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd2,8769.45000201693,11819.090606072485,9173.247189972342,12660.700137982907,4979.246061410183
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd3,9161.520316776307,11847.628918881172,9173.247189972342,12660.700137982907,4985.538092628682
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd4,8249.236857458225,10747.950979161804,9173.247189972342,12660.700137982907,4995.15591978978
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd5,8900.881113518328,10940.180682022748,9173.247189972342,12660.700137982907,4983.048712314755
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd6,9568.05442313494,10973.903653268808,9173.247189972342,12660.700137982907,4970.554894595894
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd7,9176.802347286397,12322.269869450245,9173.247189972342,12660.700137982907,4991.336119036829
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd8,8501.558872142785,10532.515364757186,9173.247189972342,12660.700137982907,4986.73332973989
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd9,8971.691053389386,10529.239340489188,9173.247189972342,12660.700137982907,4989.668593522842
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd10,8688.419879037214,10746.038178414901,9173.247189972342,12660.700137982907,4983.69614686648
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd11,9538.249084822317,12533.868579757554,9173.247189972342,12660.700137982907,4982.176630664397
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd12,9159.838914605634,12294.302839186024,9173.247189972342,12660.700137982907,4973.8796817434695
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd13,9610.69299625456,11856.788395233176,9173.247189972342,12660.700137982907,4981.08006102298
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd14,9696.596579809684,11597.659160525329,9173.247189972342,12660.700137982907,4985.192418667471
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd15,9014.006407600478,11527.748891531048,9173.247189972342,12660.700137982907,4991.464955590826
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd16,9387.718762959328,12166.45476638401,9173.247189972342,12660.700137982907,4982.08025041592
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd17,9185.266850804648,12275.181449867738,9173.247189972342,12660.700137982907,4958.970150901572
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd18,8913.368186493348,11576.456469961848,9173.247189972342,12660.700137982907,4978.204721337219
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd19,8717.62134172338,11566.104652078113,9173.247189972342,12660.700137982907,4980.5749910412505
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd20,9873.707243035988,12660.700137982907,9173.247189972342,12660.700137982907,4992.814765507842
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd21,8909.759951522234,10681.909187230125,9173.247189972342,12660.700137982907,4993.077177355458
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd22,8798.129635592833,10811.728386359244,9173.247189972342,12660.700137982907,4976.058913978845
1p2,,,,RootMyb1_[kN-m],,,,0.0,22.0,sd23,9558.226718431373,10918.29024302163,9173.247189972342,12660.700137982907,4993.269503435113
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd0,9360.826225011035,12453.243869447164,9407.825376223775,12930.384741458945,4983.971587444191
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd1,9066.951557393542,11320.525242425805,9407.825376223775,12930.384741458945,4989.2333666847735
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd2,8981.53326121117,11795.583204425744,9407.825376223775,12930.384741458945,4982.6165386503135
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd3,9346.042773007455,11953.860826204062,9407.825376223775,12930.384741458945,4987.144969747391
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd4,8536.219193230541,10633.785026611966,9407.825376223775,12930.384741458945,4996.34237984484
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd5,9151.121412459514,10877.603011520136,9407.825376223775,12930.384741458945,4986.308930805968
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd6,9827.022977410026,10982.910664395007,9407.825376223775,12930.384741458945,4972.455863892565
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd7,9452.774561498856,12283.293868755327,9407.825376223775,12930.384741458945,4993.453680920272
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd8,8702.926936167105,10198.065502511423,9407.825376223775,12930.384741458945,4989.017881930308
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd9,9193.408013437407,10604.378023543026,9407.825376223775,12930.384741458945,4992.211537571457
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd10,8898.304066711686,10681.677775892122,9407.825376223775,12930.384741458945,4985.967343324258
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd11,9783.59068653452,12574.34670777359,9407.825376223775,12930.384741458945,4983.799461075133
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd12,9473.42584448655,12519.53692718284,9407.825376223775,12930.384741458945,4977.110296605934
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd13,9885.782731808018,11988.350393296989,9407.825376223775,12930.384741458945,4985.003526003976
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd14,9855.5220706324,11353.690670076776,9407.825376223775,12930.384741458945,4987.147781519129
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd15,9246.671004593592,11529.628552616023,9407.825376223775,12930.384741458945,4993.933213514395
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd16,9664.903090134541,12253.943894645468,9407.825376223775,12930.384741458945,4983.2527910272875
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd17,9434.84952493539,12430.994425159844,9407.825376223775,12930.384741458945,4962.650427772151
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd18,9220.806493695303,11692.768301201486,9407.825376223775,12930.384741458945,4982.74190027247
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd19,8853.8273063829,11276.91443775452,9407.825376223775,12930.384741458945,4984.257977450565
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd20,10100.2564443258,12930.384741458945,9407.825376223775,12930.384741458945,4994.48205274504
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd21,9164.017435206233,10840.19269652318,9407.825376223775,12930.384741458945,4994.862270020057
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd22,9019.546978450808,10737.262921922536,9407.825376223775,12930.384741458945,4981.259213360605
1p2,,,,RootMyb1_[kN-m],,,,0.0,23.0,sd23,9762.133131930883,10918.477460353008,9407.825376223775,12930.384741458945,4995.274576038231
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd0,9506.437044292908,11898.15669066216,9661.626082364817,13089.496916555909,4986.084825824196
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd1,9283.578816891377,11142.542112346573,9661.626082364817,13089.496916555909,4991.378676366584
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd2,9200.206087333572,11925.26767465288,9661.626082364817,13089.496916555909,4987.071602583456
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd3,9578.138019280525,12091.438170371102,9661.626082364817,13089.496916555909,4989.129972547849
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd4,8765.741500830443,10654.04619224776,9661.626082364817,13089.496916555909,4997.491493660517
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd5,9382.79891212356,10626.316145037596,9661.626082364817,13089.496916555909,4988.1881120972575
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd6,10096.934335113683,11024.243848037602,9661.626082364817,13089.496916555909,4975.058719921109
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd7,9687.934422376018,12237.636068217558,9661.626082364817,13089.496916555909,4995.283793589686
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd8,8963.856286311788,10002.744183463308,9661.626082364817,13089.496916555909,4990.812957362623
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd9,9367.45701248499,10593.065788611131,9661.626082364817,13089.496916555909,4994.789135150621
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd10,9056.964697332034,10634.77202035728,9661.626082364817,13089.496916555909,4987.82148471543
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd11,9921.635114132714,12518.266652905531,9661.626082364817,13089.496916555909,4985.996533927736
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd12,9689.56380269819,12477.432372741361,9661.626082364817,13089.496916555909,4980.727329751488
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd13,10131.92357403772,11893.322983285692,9661.626082364817,13089.496916555909,4988.481479081443
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd14,10223.317008155855,11251.494993562088,9661.626082364817,13089.496916555909,4988.879666573506
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd15,9483.050699601265,11528.74663342401,9661.626082364817,13089.496916555909,4995.612265339877
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd16,10020.165024052249,12272.190602235964,9661.626082364817,13089.496916555909,4985.4802619414
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd17,9803.552083279206,12513.753322999182,9661.626082364817,13089.496916555909,4968.320480146869
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd18,9551.740952102991,11743.907054171077,9661.626082364817,13089.496916555909,4987.069323627337
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd19,9090.987922256923,11032.707891364429,9661.626082364817,13089.496916555909,4986.637652144892
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd20,10406.142143605408,13089.496916555909,9661.626082364817,13089.496916555909,4996.598957006145
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd21,9302.137094218453,10455.300104148582,9661.626082364817,13089.496916555909,4995.999599501023
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd22,9255.265101817302,10669.154242306256,9661.626082364817,13089.496916555909,4986.024051369541
1p2,,,,RootMyb1_[kN-m],,,,0.0,24.0,sd23,10070.013809433094,10825.934905573598,9661.626082364817,13089.496916555909,4996.55231199245
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd0,9589.268667402439,11903.7087267015,9905.836942235002,13044.49570982296,4988.065602417053
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd1,9629.148096310166,11227.483018308241,9905.836942235002,13044.49570982296,4993.824593576409
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd2,9597.908692521647,12061.117692364496,9905.836942235002,13044.49570982296,4991.183435894913
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd3,9977.667438641885,12449.89782866961,9905.836942235002,13044.49570982296,4991.0609535916155
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd4,8986.610098372721,10784.532806526839,9905.836942235002,13044.49570982296,4998.407758090939
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd5,9615.762777134254,10395.189300817392,9905.836942235002,13044.49570982296,4990.287695287745
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd6,10304.872952651127,10976.683402710352,9905.836942235002,13044.49570982296,4978.025516879117
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd7,9981.237490834785,12303.343984637018,9905.836942235002,13044.49570982296,4996.893947249306
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd8,9265.499298285711,10031.59551029618,9905.836942235002,13044.49570982296,4992.568410493657
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd9,9491.080044188837,10481.314722576495,9905.836942235002,13044.49570982296,4997.010576674891
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd10,9274.602844956451,10613.902135667486,9905.836942235002,13044.49570982296,4989.275028551473
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd11,10102.471341158338,12341.813334508333,9905.836942235002,13044.49570982296,4988.506926742899
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd12,9842.220774026868,12289.406571590049,9905.836942235002,13044.49570982296,4986.33345237147
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd13,10452.3364814843,11784.474511330884,9905.836942235002,13044.49570982296,4991.94282038632
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd14,10515.052009760768,11230.69074421633,9905.836942235002,13044.49570982296,4990.634857913422
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd15,9781.185550281616,11515.79775535363,9905.836942235002,13044.49570982296,4996.983904404805
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd16,10384.209523830192,12394.73265953473,9905.836942235002,13044.49570982296,4988.046002423585
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd17,9969.43682776499,12499.613841841337,9905.836942235002,13044.49570982296,4973.120738342241
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd18,9856.000943846539,12115.645489474697,9905.836942235002,13044.49570982296,4991.078938307202
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd19,9361.682487469616,11572.818987580371,9905.836942235002,13044.49570982296,4988.87000721833
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd20,10593.912229634743,13044.49570982296,9905.836942235002,13044.49570982296,4998.350293335655
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd21,9448.490020107482,10232.055985720457,9905.836942235002,13044.49570982296,4997.07612016188
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd22,9521.392429852227,10821.920285122187,9905.836942235002,13044.49570982296,4990.739215005471
1p2,,,,RootMyb1_[kN-m],,,,0.0,25.0,sd23,10207.1532350884,10886.127500771176,9905.836942235002,13044.49570982296,4997.9965826495145
1p2,,,,TwrBsMyt_[kN-m],,,414211.05248821643,,,,,,,,
1p2,,,,TwrBsMyt_[kN-m],,27525.318311448154,414211.05248821643,,,,,,,,
1p2,,,,TwrBsMyt_[kN-m],27525.318311448154,,,0.0,,,,,,,
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd0,11915.276986521163,30250.782000034433,19895.856125962542,62800.83853556261,205.2384771619595
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd1,14530.002262691336,41637.3830593681,19895.856125962542,62800.83853556261,215.8998815145627
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd2,12623.39748780995,32397.88345919689,19895.856125962542,62800.83853556261,164.4882444910286
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd3,15574.06763148543,27680.624085247764,19895.856125962542,62800.83853556261,179.45105421265728
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd4,24326.185098579874,51418.40631527761,19895.856125962542,62800.83853556261,204.5547571712754
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd5,15654.77016469143,33323.81610097532,19895.856125962542,62800.83853556261,171.23298229994123
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd6,12768.167681654655,30458.86373297059,19895.856125962542,62800.83853556261,175.16172246635722
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd7,20333.819076967728,47217.51875584674,19895.856125962542,62800.83853556261,197.4535171784301
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd8,29279.665480350646,58433.480994825426,19895.856125962542,62800.83853556261,192.7343928839291
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd9,15466.121262435483,33900.036698425254,19895.856125962542,62800.83853556261,182.5931786261062
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd10,13277.665373588914,36389.93470524732,19895.856125962542,62800.83853556261,187.91295840814018
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd11,24941.240456907435,50713.33407854008,19895.856125962542,62800.83853556261,172.9407998919315
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd12,12701.0340224226,25510.908746755973,19895.856125962542,62800.83853556261,155.06943244229524
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd13,21213.596063722955,46595.542325844945,19895.856125962542,62800.83853556261,197.88994948543026
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd14,15236.643058424926,31975.09682824093,19895.856125962542,62800.83853556261,168.31427191155313
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd15,13944.048731319797,31983.073266138712,19895.856125962542,62800.83853556261,188.4361752901461
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd16,12825.747132445338,32049.982220563914,19895.856125962542,62800.83853556261,196.89346998366915
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd17,10796.59113393759,29121.332913730177,19895.856125962542,62800.83853556261,152.0882134046092
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd18,22409.573553816375,44062.27465823978,19895.856125962542,62800.83853556261,194.23027566960474
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd19,30324.74982695037,62800.83853556261,19895.856125962542,62800.83853556261,213.91827886851323
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd20,13719.304075905928,33692.176726317055,19895.856125962542,62800.83853556261,204.98649160573916
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd21,15908.350999640163,35668.36627361449,19895.856125962542,62800.83853556261,198.180765344261
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd22,17602.046286229903,35558.89215352754,19895.856125962542,62800.83853556261,189.65729572534184
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,3.0,sd23,19325.787648514666,40997.40775541636,19895.856125962542,62800.83853556261,176.03399938102896
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd0,21229.480571692202,50741.00907564137,26712.91241801863,63191.65626201086,371.9136458841907
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd1,15474.556126061889,39697.08188677054,26712.91241801863,63191.65626201086,388.78051247331774
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd2,24027.885702121206,53061.07946017231,26712.91241801863,63191.65626201086,315.4096045604714
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd3,33272.110243153256,54154.45830833331,26712.91241801863,63191.65626201086,343.489960241151
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd4,20356.95706046941,56409.67717176696,26712.91241801863,63191.65626201086,379.7625143068151
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd5,25564.480767017878,54732.38339020673,26712.91241801863,63191.65626201086,326.60840960740046
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd6,18476.572226857174,39628.06840820174,26712.91241801863,63191.65626201086,315.0260248474373
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd7,22849.787324613895,50564.51704415734,26712.91241801863,63191.65626201086,362.8040306638307
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd8,28511.44614852581,54315.084679414605,26712.91241801863,63191.65626201086,356.059917123536
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd9,36404.26224411214,63191.65626201086,26712.91241801863,63191.65626201086,341.3787557682353
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd10,23579.528542827884,49966.98892170429,26712.91241801863,63191.65626201086,339.08971124952274
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd11,25393.948985314397,52573.13290299668,26712.91241801863,63191.65626201086,327.22041075427956
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd12,23144.058074816832,56988.99967920682,26712.91241801863,63191.65626201086,297.62160831892265
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd13,28963.099616094285,58018.10001527049,26712.91241801863,63191.65626201086,352.45612684622307
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd14,23656.83624616473,46933.280007506786,26712.91241801863,63191.65626201086,318.7428727771518
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd15,26039.27034659847,62226.240968073194,26712.91241801863,63191.65626201086,351.0105582434881
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd16,27325.49847105722,62000.9530999448,26712.91241801863,63191.65626201086,365.2723304687013
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd17,27222.713145119964,54899.637713230215,26712.91241801863,63191.65626201086,292.5978220184279
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd18,22030.366258276394,51476.72151315111,26712.91241801863,63191.65626201086,356.95640406341454
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd19,22356.47031912774,46156.75775341888,26712.91241801863,63191.65626201086,393.7438461022644
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd20,25818.96939937909,50034.93342912849,26712.91241801863,63191.65626201086,382.7134894111238
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd21,19635.549177787565,40955.10948251474,26712.91241801863,63191.65626201086,362.26007838360306
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd22,31013.105811513407,61902.34235494921,26712.91241801863,63191.65626201086,350.67648157016674
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,4.0,sd23,34382.67163343848,59809.577697488676,26712.91241801863,63191.65626201086,323.0754196614864
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd0,22561.27727120515,49170.77071296574,30006.163364437114,76921.12127043404,622.7283765592576
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd1,20470.37083574992,50474.78255394294,30006.163364437114,76921.12127043404,639.9220269554186
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd2,29934.488138637014,55020.52257741771,30006.163364437114,76921.12127043404,547.9914196673204
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd3,27884.25827918948,59455.15512240147,30006.163364437114,76921.12127043404,594.6034441074146
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd4,28051.72537485217,65307.59394978628,30006.163364437114,76921.12127043404,635.2752729323068
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd5,30020.86757381589,55905.586367116855,30006.163364437114,76921.12127043404,568.7979414839191
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd6,24881.467635053235,50559.52845846054,30006.163364437114,76921.12127043404,527.2117687461445
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd7,29391.876445427675,64354.16935163589,30006.163364437114,76921.12127043404,610.807573729805
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd8,36734.41618377627,68326.97736774011,30006.163364437114,76921.12127043404,597.2681429745593
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd9,24970.29104304199,60993.163647441535,30006.163364437114,76921.12127043404,582.4750827092969
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd10,17905.59635051037,50419.16065759182,30006.163364437114,76921.12127043404,569.0452649232453
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd11,29334.828160834873,54802.84082852868,30006.163364437114,76921.12127043404,560.413914790383
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd12,44276.27897662886,76921.12127043404,30006.163364437114,76921.12127043404,520.2040199488856
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd13,27807.984478063827,61867.14366613846,30006.163364437114,76921.12127043404,589.744724335021
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd14,29581.31494082437,59668.641576729606,30006.163364437114,76921.12127043404,548.4844386857279
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd15,27508.191766554122,58827.21810949041,30006.163364437114,76921.12127043404,595.5861654702213
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd16,31314.373565198282,55568.196714971054,30006.163364437114,76921.12127043404,623.095575006292
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd17,24739.43417584724,49050.96439989653,30006.163364437114,76921.12127043404,514.2721863245339
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd18,32641.391835419952,57340.35015084513,30006.163364437114,76921.12127043404,601.9798194979156
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd19,22077.510300990223,49164.29551765317,30006.163364437114,76921.12127043404,661.7904829262736
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd20,28675.20894077406,50212.678374774645,30006.163364437114,76921.12127043404,645.6935023321478
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd21,22332.962269008676,50610.439406177386,30006.163364437114,76921.12127043404,608.2378187769013
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd22,27828.59932795297,57923.84696342937,30006.163364437114,76921.12127043404,595.0467448524008
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,5.0,sd23,37543.783342188755,71717.38965768905,30006.163364437114,76921.12127043404,553.3029054437327
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd0,19737.746488569264,56361.84974870954,30543.41268590873,76690.45279096623,976.4095302058598
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd1,30186.81010113487,61240.38389339564,30543.41268590873,76690.45279096623,994.8776822067158
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd2,22296.618371491204,51576.112274572464,30543.41268590873,76690.45279096623,875.5009184849499
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd3,27492.05230893134,57237.97703331831,30543.41268590873,76690.45279096623,944.8135783299573
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd4,25921.01078520554,70193.1542781824,30543.41268590873,76690.45279096623,976.3389888143122
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd5,34466.50050343794,61301.43911219058,30543.41268590873,76690.45279096623,913.0561383650972
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd6,34590.1675689479,69371.44953655059,30543.41268590873,76690.45279096623,836.361850938315
1p2,,,,TwrBsMyt_[kN-m],,,,0.0,6.0,sd7,30447.7373199869,56313.849385236856,30543.41268590873,76690.45279096623,962.3289960180689
