DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd3,5841.216030227137,4266.652422952108,5797.124454088836,4404.027888957108,454.96126913584595
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd4,5834.268419515849,4275.585734787181,5797.124454088836,4404.027888957108,459.6471246939416
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd5,5812.301158719628,4248.042760378529,5797.124454088836,4404.027888957108,442.1112920584907
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd6,5768.99619771537,4301.090306001982,5797.124454088836,4404.027888957108,420.07300914362105
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd7,5794.641874036699,4386.626004495365,5797.124454088836,4404.027888957108,456.1948927618887
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd8,5777.21217871844,4197.99910275295,5797.124454088836,4404.027888957108,449.1800309337236
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd9,5776.634063090015,4207.890903168296,5797.124454088836,4404.027888957108,442.79988591201067
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd10,5733.468181701379,4171.07328840304,5797.124454088836,4404.027888957108,429.61912454384276
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd11,5809.190604296558,4404.027888957108,5797.124454088836,4404.027888957108,433.39072478150376
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd12,5788.472149553149,4127.715445674342,5797.124454088836,4404.027888957108,421.9843462117369
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd13,5809.57190277867,4172.832102350127,5797.124454088836,4404.027888957108,448.49545925803926
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd14,5746.959016130015,4188.3859954966265,5797.124454088836,4404.027888957108,428.6115966044365
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd15,5793.074396852936,4355.211118453723,5797.124454088836,4404.027888957108,447.25506870174354
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd16,5839.2594629531695,4260.595974947033,5797.124454088836,4404.027888957108,465.6236429508503
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd17,5805.178655182122,4370.704570953281,5797.124454088836,4404.027888957108,421.9919308453247
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd18,5813.594169631789,4270.61632040908,5797.124454088836,4404.027888957108,457.18307020108244
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd19,5837.229760321804,4293.077559001311,5797.124454088836,4404.027888957108,481.0140820305363
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd20,5826.0033331728,4338.3725207606385,5797.124454088836,4404.027888957108,477.4718856339549
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd21,5765.637241959373,4141.433308107572,5797.124454088836,4404.027888957108,450.06132188211575
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd22,5775.987064359249,4304.127808443143,5797.124454088836,4404.027888957108,452.87601453741576
1p2,,,,RootMxb1_[kN-m],,,,0.0,5.0,sd23,5831.215672547876,4383.922303465406,5797.124454088836,4404.027888957108,435.9636290420888
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd0,5931.341947982374,4435.11032638996,5976.74116428993,4752.119608097163,773.8888402284971
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd1,5987.706673324313,4555.6051472841755,5976.74116428993,4752.119608097163,784.4133555064076
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd2,5982.658290815097,4697.379040032858,5976.74116428993,4752.119608097163,727.3173997062921
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd3,5965.618161298995,4385.858087291908,5976.74116428993,4752.119608097163,768.7687809430092
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd4,5973.358496086578,4526.271741120998,5976.74116428993,4752.119608097163,772.3851244040748
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd5,6058.012414659015,4592.501794525125,5976.74116428993,4752.119608097163,747.9092788150315
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd6,5956.339457718649,4655.2758400729235,5976.74116428993,4752.119608097163,710.9351874886277
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd7,5951.355742835103,4511.7798110920785,5976.74116428993,4752.119608097163,769.4754075292144
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd8,6053.93840525625,4752.119608097163,5976.74116428993,4752.119608097163,754.6327111456729
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd9,5974.2910149360405,4482.8178911937985,5976.74116428993,4752.119608097163,748.4076700955445
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd10,5932.670184707866,4430.065088951952,5976.74116428993,4752.119608097163,727.277372491022
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd11,5973.696370102767,4625.270436574085,5976.74116428993,4752.119608097163,735.7543393315083
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd12,5934.060805283558,4361.591128243071,5976.74116428993,4752.119608097163,717.2688142942974
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd13,6016.091298427756,4485.191633005071,5976.74116428993,4752.119608097163,753.3069536848211
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd14,5925.759890840671,4335.834313272455,5976.74116428993,4752.119608097163,728.8420339662824
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd15,5980.407714933736,4479.279991666922,5976.74116428993,4752.119608097163,753.480622861567
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd16,5989.747475480042,4556.722718424885,5976.74116428993,4752.119608097163,784.5195152124276
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd17,5962.779487989828,4529.09849098086,5976.74116428993,4752.119608097163,719.4225278153147
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd18,5982.41355467554,4503.139798248333,5976.74116428993,4752.119608097163,769.239150770993
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd19,5971.045032115059,4494.95524801319,5976.74116428993,4752.119608097163,802.6604616177599
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd20,5968.19922743978,4512.153107843967,5976.74116428993,4752.119608097163,801.3120163550075
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd21,5945.404075303824,4546.9069209857225,5976.74116428993,4752.119608097163,757.9438470830017
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd22,6015.042485348698,4456.490988555819,5976.74116428993,4752.119608097163,763.7010701940676
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd23,5989.26733423511,4499.153106019104,5976.74116428993,4752.119608097163,738.2199694760901
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd0,6289.8246137613005,5102.575470974512,6190.636926156416,5102.575470974512,1206.342435222585
