+00              2.37177E-01              8.67577E+00              7.84510E+00              1.00000E-03              1.04793E+02              1.08036E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45753E+06              3.68863E-02              2.14734E+06              2.26588E+04              0.00000E+00              2.00000E+00              2.26588E+04              2.26588E+04
           657.94373              4.65167E-01              1.00000E-03              1.08036E+00              2.27101E+04              8.43859E+00              2.37104E-01              8.67569E+00              7.84513E+00              1.00000E-03              1.04793E+02              1.08036E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45746E+06              3.40573E-02              2.14729E+06              2.26587E+04              0.00000E+00              2.00000E+00              2.26587E+04              2.26587E+04
           657.95001              4.65167E-01              1.00000E-03              1.08035E+00              2.27097E+04              8.43858E+00              2.37031E-01              8.67562E+00              7.84516E+00              1.00000E-03              1.04792E+02              1.08035E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45739E+06              3.16078E-02              2.14724E+06              2.26586E+04              0.00000E+00              2.00000E+00              2.26586E+04              2.26586E+04
           657.95624              4.65167E-01              1.00000E-03              1.08035E+00              2.27094E+04              8.43858E+00              2.36959E-01              8.67554E+00              7.84519E+00              1.00000E-03              1.04792E+02              1.08035E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45733E+06              2.95578E-02              2.14720E+06              2.26585E+04              0.00000E+00              2.00000E+00              2.26585E+04              2.26585E+04
           657.96252              4.65167E-01              1.00000E-03              1.08034E+00              2.27090E+04              8.43857E+00              2.36888E-01              8.67546E+00              7.84522E+00              1.00000E-03              1.04792E+02              1.08034E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45726E+06              2.79215E-02              2.14715E+06              2.26584E+04              0.00000E+00              2.00000E+00              2.26584E+04              2.26584E+04
           657.96875              4.65167E-01              1.00000E-03              1.08034E+00              2.27086E+04              8.43857E+00              2.36817E-01              8.67539E+00              7.84524E+00              1.00000E-03              1.04792E+02              1.08034E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45720E+06              2.67185E-02              2.14711E+06              2.26584E+04              0.00000E+00              2.00000E+00              2.26584E+04              2.26584E+04
           657.97498              4.65167E-01              1.00000E-03              1.08033E+00              2.27083E+04              8.43856E+00              2.36746E-01              8.67531E+00              7.84527E+00              1.00000E-03              1.04792E+02              1.08033E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45713E+06              2.59506E-02              2.14706E+06              2.26583E+04              0.00000E+00              2.00000E+00              2.26583E+04              2.26583E+04
           657.98126              4.65167E-01              1.00000E-03              1.08032E+00              2.27079E+04              8.43856E+00              2.36676E-01              8.67524E+00              7.84530E+00              1.00000E-03              1.04792E+02              1.08032E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45707E+06              2.56255E-02              2.14702E+06              2.26582E+04              0.00000E+00              2.00000E+00              2.26582E+04              2.26582E+04
           657.98749              4.65167E-01              1.00000E-03              1.08032E+00              2.27075E+04              8.43856E+00              2.36606E-01              8.67516E+00              7.84532E+00              1.00000E-03              1.04791E+02              1.08032E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45701E+06              2.57568E-02              2.14698E+06              2.26582E+04              0.00000E+00              2.00000E+00              2.26582E+04              2.26582E+04
           657.99377              4.65167E-01              1.00000E-03              1.08031E+00              2.27072E+04              8.43855E+00              2.36537E-01              8.67509E+00              7.84534E+00              1.00000E-03              1.04791E+02              1.08031E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45694E+06              2.63459E-02              2.14693E+06              2.26581E+04              0.00000E+00              2.00000E+00              2.26581E+04              2.26581E+04
           658.00000              4.65167E-01              1.00000E-03              1.08031E+00              2.27068E+04              8.43855E+00              2.36469E-01              8.67502E+00              7.84537E+00              1.00000E-03              1.04791E+02              1.08031E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.00000E-03              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              0.00000E+00              1.22910E+02              1.22977E+02              0.00000E+00              2.45688E+06              2.74004E-02              2.14689E+06              2.26580E+04              0.00000E+00              2.00000E+00              2.26580E+04              2.26580E+04
